epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635176046423,2021-10-25T18:34:06.423,0.000,0.596,0.207,-0.733
1635176046463,2021-10-25T18:34:06.463,0.040,0.610,0.212,-0.730
1635176046503,2021-10-25T18:34:06.503,0.080,0.616,0.211,-0.731
1635176046543,2021-10-25T18:34:06.543,0.120,0.621,0.211,-0.714
1635176046583,2021-10-25T18:34:06.583,0.160,0.616,0.206,-0.722
1635176046623,2021-10-25T18:34:06.623,0.200,0.617,0.210,-0.728
1635176046663,2021-10-25T18:34:06.663,0.240,0.626,0.211,-0.703
1635176046703,2021-10-25T18:34:06.703,0.280,0.625,0.204,-0.699
1635176046743,2021-10-25T18:34:06.743,0.320,0.624,0.207,-0.709
1635176046783,2021-10-25T18:34:06.783,0.360,0.619,0.206,-0.709
1635176046823,2021-10-25T18:34:06.823,0.400,0.613,0.207,-0.727
1635176046863,2021-10-25T18:34:06.863,0.440,0.610,0.204,-0.746
1635176046903,2021-10-25T18:34:06.903,0.480,0.608,0.203,-0.742
1635176046943,2021-10-25T18:34:06.943,0.520,0.609,0.210,-0.743
1635176046983,2021-10-25T18:34:06.983,0.560,0.608,0.206,-0.748
1635176047023,2021-10-25T18:34:07.023,0.600,0.611,0.202,-0.729
1635176047063,2021-10-25T18:34:07.063,0.640,0.609,0.203,-0.736
1635176047103,2021-10-25T18:34:07.103,0.680,0.608,0.204,-0.750
1635176047143,2021-10-25T18:34:07.143,0.720,0.605,0.202,-0.739
1635176047183,2021-10-25T18:34:07.183,0.760,0.610,0.200,-0.718
1635176047223,2021-10-25T18:34:07.223,0.800,0.616,0.204,-0.714
1635176047263,2021-10-25T18:34:07.263,0.840,0.626,0.208,-0.707
1635176047303,2021-10-25T18:34:07.303,0.880,0.633,0.216,-0.704
1635176047343,2021-10-25T18:34:07.343,0.920,0.620,0.212,-0.718
1635176047383,2021-10-25T18:34:07.383,0.960,0.607,0.210,-0.740
1635176047423,2021-10-25T18:34:07.423,1.000,0.613,0.206,-0.743
1635176047463,2021-10-25T18:34:07.463,1.040,0.620,0.209,-0.731
1635176047503,2021-10-25T18:34:07.503,1.080,0.619,0.212,-0.719
1635176047543,2021-10-25T18:34:07.543,1.120,0.619,0.217,-0.718
1635176047583,2021-10-25T18:34:07.583,1.160,0.622,0.217,-0.714
1635176047623,2021-10-25T18:34:07.623,1.200,0.626,0.214,-0.710
1635176047663,2021-10-25T18:34:07.663,1.240,0.622,0.211,-0.716
1635176047703,2021-10-25T18:34:07.703,1.280,0.620,0.214,-0.723
1635176047743,2021-10-25T18:34:07.743,1.320,0.627,0.220,-0.714
1635176047783,2021-10-25T18:34:07.783,1.360,0.620,0.222,-0.715
1635176047823,2021-10-25T18:34:07.823,1.400,0.625,0.216,-0.711
1635176047863,2021-10-25T18:34:07.863,1.440,0.630,0.214,-0.709
1635176047903,2021-10-25T18:34:07.903,1.480,0.629,0.207,-0.708
1635176047943,2021-10-25T18:34:07.943,1.520,0.626,0.210,-0.724
1635176047983,2021-10-25T18:34:07.983,1.560,0.626,0.215,-0.723
1635176048023,2021-10-25T18:34:08.023,1.600,0.621,0.220,-0.723
1635176048063,2021-10-25T18:34:08.063,1.640,0.623,0.221,-0.713
1635176048103,2021-10-25T18:34:08.103,1.680,0.628,0.220,-0.706
1635176048143,2021-10-25T18:34:08.143,1.720,0.625,0.214,-0.710
1635176048183,2021-10-25T18:34:08.183,1.760,0.622,0.219,-0.705
1635176048223,2021-10-25T18:34:08.223,1.800,0.628,0.220,-0.708
1635176048263,2021-10-25T18:34:08.263,1.840,0.624,0.229,-0.714
1635176048303,2021-10-25T18:34:08.303,1.880,0.618,0.234,-0.719
1635176048343,2021-10-25T18:34:08.343,1.920,0.624,0.231,-0.719
1635176048383,2021-10-25T18:34:08.383,1.960,0.632,0.218,-0.720
1635176048423,2021-10-25T18:34:08.423,2.000,0.624,0.203,-0.721
1635176048463,2021-10-25T18:34:08.463,2.040,0.620,0.208,-0.726
1635176048503,2021-10-25T18:34:08.503,2.080,0.623,0.205,-0.714
1635176048543,2021-10-25T18:34:08.543,2.120,0.627,0.215,-0.711
1635176048583,2021-10-25T18:34:08.583,2.160,0.627,0.208,-0.714
1635176048623,2021-10-25T18:34:08.623,2.200,0.628,0.212,-0.707
1635176048663,2021-10-25T18:34:08.663,2.240,0.635,0.200,-0.704
1635176048703,2021-10-25T18:34:08.703,2.280,0.632,0.202,-0.705
1635176048743,2021-10-25T18:34:08.743,2.320,0.638,0.208,-0.702
1635176048783,2021-10-25T18:34:08.783,2.360,0.641,0.222,-0.705
1635176048823,2021-10-25T18:34:08.823,2.400,0.629,0.234,-0.708
1635176048863,2021-10-25T18:34:08.863,2.440,0.630,0.239,-0.703
1635176048903,2021-10-25T18:34:08.903,2.480,0.631,0.242,-0.706
1635176048943,2021-10-25T18:34:08.943,2.520,0.629,0.236,-0.714
1635176048983,2021-10-25T18:34:08.983,2.560,0.634,0.232,-0.701
1635176049023,2021-10-25T18:34:09.023,2.600,0.631,0.232,-0.695
1635176049063,2021-10-25T18:34:09.063,2.640,0.634,0.228,-0.692
