epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635668077000,2021-10-31T10:14:37.000,0.000,0.189,0.543,-0.619
1635668077040,2021-10-31T10:14:37.040,0.040,0.267,0.541,-0.705
1635668077080,2021-10-31T10:14:37.080,0.080,0.347,0.475,-0.765
1635668077120,2021-10-31T10:14:37.120,0.120,0.354,0.455,-0.805
1635668077160,2021-10-31T10:14:37.160,0.160,0.373,0.443,-0.798
1635668077200,2021-10-31T10:14:37.200,0.200,0.380,0.418,-0.761
1635668077240,2021-10-31T10:14:37.240,0.240,0.414,0.394,-0.762
1635668077280,2021-10-31T10:14:37.280,0.280,0.382,0.472,-0.804
1635668077320,2021-10-31T10:14:37.320,0.320,0.360,0.516,-0.778
1635668077360,2021-10-31T10:14:37.360,0.360,0.329,0.531,-0.730
1635668077400,2021-10-31T10:14:37.400,0.400,0.280,0.577,-0.748
1635668077440,2021-10-31T10:14:37.440,0.440,0.271,0.546,-0.776
1635668077480,2021-10-31T10:14:37.480,0.480,0.277,0.553,-0.790
1635668077520,2021-10-31T10:14:37.520,0.520,0.272,0.515,-0.788
1635668077560,2021-10-31T10:14:37.560,0.560,0.280,0.498,-0.781
1635668077600,2021-10-31T10:14:37.600,0.600,0.275,0.517,-0.781
1635668077640,2021-10-31T10:14:37.640,0.640,0.265,0.522,-0.759
1635668077680,2021-10-31T10:14:37.680,0.680,0.264,0.546,-0.744
1635668077720,2021-10-31T10:14:37.720,0.720,0.263,0.565,-0.741
1635668077760,2021-10-31T10:14:37.760,0.760,0.263,0.552,-0.759
1635668077800,2021-10-31T10:14:37.800,0.800,0.256,0.542,-0.786
1635668077840,2021-10-31T10:14:37.840,0.840,0.241,0.539,-0.795
1635668077880,2021-10-31T10:14:37.880,0.880,0.243,0.527,-0.787
1635668077920,2021-10-31T10:14:37.920,0.920,0.248,0.525,-0.778
1635668077960,2021-10-31T10:14:37.960,0.960,0.254,0.517,-0.772
1635668078000,2021-10-31T10:14:38.000,1.000,0.260,0.519,-0.764
1635668078040,2021-10-31T10:14:38.040,1.040,0.260,0.517,-0.759
1635668078080,2021-10-31T10:14:38.080,1.080,0.259,0.517,-0.759
1635668078120,2021-10-31T10:14:38.120,1.120,0.259,0.528,-0.775
1635668078160,2021-10-31T10:14:38.160,1.160,0.245,0.523,-0.792
1635668078200,2021-10-31T10:14:38.200,1.200,0.238,0.533,-0.787
1635668078240,2021-10-31T10:14:38.240,1.240,0.239,0.537,-0.774
1635668078280,2021-10-31T10:14:38.280,1.280,0.237,0.552,-0.776
1635668078320,2021-10-31T10:14:38.320,1.320,0.237,0.550,-0.768
1635668078360,2021-10-31T10:14:38.360,1.360,0.248,0.557,-0.744
1635668078400,2021-10-31T10:14:38.400,1.400,0.255,0.552,-0.733
1635668078440,2021-10-31T10:14:38.440,1.440,0.253,0.545,-0.753
1635668078480,2021-10-31T10:14:38.480,1.480,0.250,0.524,-0.774
1635668078520,2021-10-31T10:14:38.520,1.520,0.244,0.510,-0.772
1635668078560,2021-10-31T10:14:38.560,1.560,0.250,0.536,-0.772
1635668078600,2021-10-31T10:14:38.600,1.600,0.260,0.533,-0.784
1635668078640,2021-10-31T10:14:38.640,1.640,0.250,0.527,-0.795
1635668078680,2021-10-31T10:14:38.680,1.680,0.248,0.529,-0.799
1635668078720,2021-10-31T10:14:38.720,1.720,0.251,0.529,-0.792
1635668078760,2021-10-31T10:14:38.760,1.760,0.251,0.527,-0.782
1635668078800,2021-10-31T10:14:38.800,1.800,0.257,0.524,-0.758
1635668078840,2021-10-31T10:14:38.840,1.840,0.247,0.536,-0.745
1635668078880,2021-10-31T10:14:38.880,1.880,0.245,0.536,-0.743
1635668078920,2021-10-31T10:14:38.920,1.920,0.258,0.543,-0.752
1635668078960,2021-10-31T10:14:38.960,1.960,0.264,0.538,-0.758
1635668079000,2021-10-31T10:14:39.000,2.000,0.269,0.530,-0.762
1635668079040,2021-10-31T10:14:39.040,2.040,0.260,0.522,-0.773
1635668079080,2021-10-31T10:14:39.080,2.080,0.255,0.509,-0.780
