epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636377043432,2021-11-08T15.10.43.432,0.000,-0.152,0.213,0.091
1636377043472,2021-11-08T15.10.43.472,0.040,-0.030,0.213,0.183
1636377043512,2021-11-08T15.10.43.512,0.080,0.244,0.183,-0.183
1636377043552,2021-11-08T15.10.43.552,0.120,0.335,0.091,-0.518
1636377043592,2021-11-08T15.10.43.592,0.160,0.457,-0.030,-0.671
1636377043632,2021-11-08T15.10.43.632,0.200,0.274,0.244,-0.701
1636377043672,2021-11-08T15.10.43.672,0.240,0.244,0.335,-0.549
1636377043712,2021-11-08T15.10.43.712,0.280,0.457,0.152,-0.305
1636377043752,2021-11-08T15.10.43.752,0.320,0.335,0.152,-0.183
1636377043792,2021-11-08T15.10.43.792,0.360,0.152,0.274,-0.427
1636377043832,2021-11-08T15.10.43.832,0.400,0.030,0.274,-0.518
1636377043872,2021-11-08T15.10.43.872,0.440,-0.030,0.366,-0.396
1636377043912,2021-11-08T15.10.43.912,0.480,0.213,0.396,-0.213
1636377043952,2021-11-08T15.10.43.952,0.520,0.061,0.274,-0.335
1636377043992,2021-11-08T15.10.43.992,0.560,0.213,-0.030,-0.549
1636377044032,2021-11-08T15.10.44.032,0.600,0.427,0.122,-0.579
1636377044072,2021-11-08T15.10.44.072,0.640,0.366,0.244,-0.488
1636377044112,2021-11-08T15.10.44.112,0.680,0.457,0.061,-0.274
1636377044152,2021-11-08T15.10.44.152,0.720,0.427,0.183,-0.305
1636377044192,2021-11-08T15.10.44.192,0.760,0.427,0.030,-0.335
1636377044232,2021-11-08T15.10.44.232,0.800,0.244,0.061,-0.335
1636377044272,2021-11-08T15.10.44.272,0.840,0.091,0.274,-0.427
1636377044312,2021-11-08T15.10.44.312,0.880,0.213,0.305,-0.305
1636377044352,2021-11-08T15.10.44.352,0.920,0.488,0.183,0.122
1636377044392,2021-11-08T15.10.44.392,0.960,1.006,0.091,-0.122
1636377044432,2021-11-08T15.10.44.432,1.000,-0.061,-0.091,-0.793
1636377044472,2021-11-08T15.10.44.472,1.040,-0.091,-0.122,-0.061
1636377044512,2021-11-08T15.10.44.512,1.080,0.152,-0.305,0.488
1636377044552,2021-11-08T15.10.44.552,1.120,0.366,-0.213,0.640
1636377044592,2021-11-08T15.10.44.592,1.160,0.305,-0.030,0.884
1636377044632,2021-11-08T15.10.44.632,1.200,0.335,0.305,0.762
1636377044672,2021-11-08T15.10.44.672,1.240,0.396,-0.122,0.335
1636377044712,2021-11-08T15.10.44.712,1.280,0.457,-0.030,-0.183
1636377044752,2021-11-08T15.10.44.752,1.320,0.427,0.427,-0.457
1636377044792,2021-11-08T15.10.44.792,1.360,0.793,-0.213,0.000
