epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635354641418,2021-10-27T20.10.41.418,0.000,-0.335,0.213,-0.640
1635354641458,2021-10-27T20.10.41.458,0.040,-0.518,0.061,-0.213
1635354641498,2021-10-27T20.10.41.498,0.080,-0.549,-0.030,-0.335
1635354641538,2021-10-27T20.10.41.538,0.120,-0.549,0.122,-0.152
1635354641578,2021-10-27T20.10.41.578,0.160,-0.701,0.213,0.061
1635354641618,2021-10-27T20.10.41.618,0.200,-0.549,0.213,0.213
1635354641658,2021-10-27T20.10.41.658,0.240,-0.518,0.091,0.396
1635354641698,2021-10-27T20.10.41.698,0.280,-0.366,-0.061,0.457
1635354641738,2021-10-27T20.10.41.738,0.320,-0.274,0.061,0.488
1635354641778,2021-10-27T20.10.41.778,0.360,-0.610,0.000,0.579
1635354641818,2021-10-27T20.10.41.818,0.400,-0.884,0.030,0.549
1635354641858,2021-10-27T20.10.41.858,0.440,-1.311,-0.183,0.183
1635354641898,2021-10-27T20.10.41.898,0.480,-1.280,-0.274,0.274
1635354641938,2021-10-27T20.10.41.938,0.520,-1.159,-0.122,0.823
1635354641978,2021-10-27T20.10.41.978,0.560,-0.335,-0.213,1.128
1635354642018,2021-10-27T20.10.42.018,0.600,-0.244,-0.183,0.884
1635354642058,2021-10-27T20.10.42.058,0.640,-1.250,-0.152,-0.732
1635354642098,2021-10-27T20.10.42.098,0.680,-1.098,0.549,-1.220
1635354642138,2021-10-27T20.10.42.138,0.720,-0.305,0.488,-0.122
1635354642178,2021-10-27T20.10.42.178,0.760,-0.213,-0.183,0.762
1635354642218,2021-10-27T20.10.42.218,0.800,-0.152,-0.671,0.610
1635354642258,2021-10-27T20.10.42.258,0.840,-0.884,-0.366,0.549
1635354642298,2021-10-27T20.10.42.298,0.880,-1.433,-0.152,0.640
1635354642338,2021-10-27T20.10.42.338,0.920,-1.494,-0.213,0.671
1635354642378,2021-10-27T20.10.42.378,0.960,-1.768,-0.183,0.823
1635354642418,2021-10-27T20.10.42.418,1.000,-1.555,-0.213,0.915
1635354642458,2021-10-27T20.10.42.458,1.040,-0.640,-0.244,0.945
1635354642498,2021-10-27T20.10.42.498,1.080,-0.793,-0.305,0.945
1635354642538,2021-10-27T20.10.42.538,1.120,-1.433,-0.061,1.220
1635354642578,2021-10-27T20.10.42.578,1.160,-0.854,-0.213,0.701
1635354642618,2021-10-27T20.10.42.618,1.200,-0.762,-0.366,0.274
1635354642658,2021-10-27T20.10.42.658,1.240,-0.701,-0.152,0.213
1635354642698,2021-10-27T20.10.42.698,1.280,-0.762,-0.152,0.244
1635354642738,2021-10-27T20.10.42.738,1.320,-0.549,-0.091,0.274
1635354642778,2021-10-27T20.10.42.778,1.360,0.000,-0.152,-0.061
1635354642818,2021-10-27T20.10.42.818,1.400,0.610,-0.427,-0.030
1635354642858,2021-10-27T20.10.42.858,1.440,0.884,-0.457,0.091
1635354642898,2021-10-27T20.10.42.898,1.480,1.677,-0.549,-0.061
1635354642938,2021-10-27T20.10.42.938,1.520,0.793,-0.274,0.091
1635354642978,2021-10-27T20.10.42.978,1.560,0.640,-0.091,0.427
1635354643018,2021-10-27T20.10.43.018,1.600,0.122,0.061,0.457
1635354643058,2021-10-27T20.10.43.058,1.640,-0.335,-0.213,0.244
1635354643098,2021-10-27T20.10.43.098,1.680,-0.305,-0.091,0.061
1635354643138,2021-10-27T20.10.43.138,1.720,-0.488,0.152,0.061
1635354643178,2021-10-27T20.10.43.178,1.760,0.396,-0.274,0.183
1635354643218,2021-10-27T20.10.43.218,1.800,0.061,-0.244,0.427
1635354643258,2021-10-27T20.10.43.258,1.840,-0.427,0.091,0.396
1635354643298,2021-10-27T20.10.43.298,1.880,0.427,-0.122,0.030
1635354643338,2021-10-27T20.10.43.338,1.920,0.396,0.061,0.457
1635354643378,2021-10-27T20.10.43.378,1.960,0.457,0.274,0.793
1635354643418,2021-10-27T20.10.43.418,2.000,1.921,-0.274,0.427
1635354643458,2021-10-27T20.10.43.458,2.040,2.104,0.000,-0.213
1635354643498,2021-10-27T20.10.43.498,2.080,1.646,0.305,-0.915
1635354643538,2021-10-27T20.10.43.538,2.120,2.104,0.152,-1.463
1635354643578,2021-10-27T20.10.43.578,2.160,2.500,0.000,-1.921
1635354643618,2021-10-27T20.10.43.618,2.200,2.652,-0.061,-1.616
1635354643658,2021-10-27T20.10.43.658,2.240,2.500,0.701,-0.823
1635354643698,2021-10-27T20.10.43.698,2.280,3.902,0.640,-0.457
1635354643738,2021-10-27T20.10.43.738,2.320,3.933,1.067,-0.457
1635354643778,2021-10-27T20.10.43.778,2.360,2.256,0.579,-0.244
1635354643818,2021-10-27T20.10.43.818,2.400,0.945,0.030,-0.152
1635354643858,2021-10-27T20.10.43.858,2.440,-0.244,0.000,-0.152
1635354643898,2021-10-27T20.10.43.898,2.480,-3.201,-0.183,0.091
