epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63664E+12,2021-11-11T15.48.02.526,0,-0.152,0.091,-0.488
1.63664E+12,2021-11-11T15.48.02.566,0.04,-0.183,-0.03,-0.061
1.63664E+12,2021-11-11T15.48.02.606,0.08,-0.061,-0.335,-0.274
1.63664E+12,2021-11-11T15.48.02.646,0.12,0.884,-0.396,-0.488
1.63664E+12,2021-11-11T15.48.02.686,0.16,0.793,-0.305,-0.549
1.63664E+12,2021-11-11T15.48.02.726,0.2,0.244,-0.335,-0.457
1.63664E+12,2021-11-11T15.48.02.766,0.24,0.335,-0.122,-0.274
1.63664E+12,2021-11-11T15.48.02.806,0.28,0.183,-0.122,-0.152
1.63664E+12,2021-11-11T15.48.02.846,0.32,-0.122,-0.183,-0.183
1.63664E+12,2021-11-11T15.48.02.886,0.36,-0.183,-0.274,-0.335
1.63664E+12,2021-11-11T15.48.02.926,0.4,-0.213,-0.152,-0.396
1.63664E+12,2021-11-11T15.48.02.966,0.44,-0.03,0.213,-0.366
1.63664E+12,2021-11-11T15.48.03.006,0.48,0.244,0.152,-0.396
1.63664E+12,2021-11-11T15.48.03.046,0.52,0.274,-0.183,-0.488
1.63664E+12,2021-11-11T15.48.03.086,0.56,0.64,-0.152,-0.366
1.63664E+12,2021-11-11T15.48.03.126,0.6,0.823,-0.091,-0.366
1.63664E+12,2021-11-11T15.48.03.166,0.64,0.915,-0.152,-0.396
1.63664E+12,2021-11-11T15.48.03.206,0.68,0.793,-0.213,-0.427
1.63664E+12,2021-11-11T15.48.03.246,0.72,0.396,-0.579,-0.366
1.63664E+12,2021-11-11T15.48.03.286,0.76,0.274,-0.335,-0.213
1.63664E+12,2021-11-11T15.48.03.326,0.8,0.396,-0.396,-0.213
1.63664E+12,2021-11-11T15.48.03.366,0.84,0.61,-0.366,-0.274
1.63664E+12,2021-11-11T15.48.03.406,0.88,0.152,-0.244,-0.305
1.63664E+12,2021-11-11T15.48.03.446,0.92,0.091,-0.305,-0.274
1.63664E+12,2021-11-11T15.48.03.486,0.96,0.793,-0.305,-0.244
1.63664E+12,2021-11-11T15.48.03.526,1,1.128,-0.244,-0.244
1.63664E+12,2021-11-11T15.48.03.566,1.04,1.159,-0.152,-0.335
1.63664E+12,2021-11-11T15.48.03.606,1.08,0.701,-0.061,-0.366
1.63664E+12,2021-11-11T15.48.03.646,1.12,0.549,0.061,-0.427
1.63664E+12,2021-11-11T15.48.03.686,1.16,0.671,0.213,-0.518
1.63664E+12,2021-11-11T15.48.03.726,1.2,0.488,0.427,-0.64
1.63664E+12,2021-11-11T15.48.03.766,1.24,0.122,0.335,-0.64
1.63664E+12,2021-11-11T15.48.03.806,1.28,-0.274,0.061,-0.579
1.63664E+12,2021-11-11T15.48.03.846,1.32,-0.64,-0.335,-0.427
1.63664E+12,2021-11-11T15.48.03.886,1.36,-0.823,-0.427,-0.335
1.63664E+12,2021-11-11T15.48.03.926,1.4,-0.549,-0.183,-0.244
1.63664E+12,2021-11-11T15.48.03.966,1.44,-0.549,-0.305,-0.213
1.63664E+12,2021-11-11T15.48.04.006,1.48,-0.427,-0.213,-0.183
1.63664E+12,2021-11-11T15.48.04.046,1.52,-0.213,-0.122,-0.244
1.63664E+12,2021-11-11T15.48.04.086,1.56,-0.152,-0.213,-0.274
1.63664E+12,2021-11-11T15.48.04.126,1.6,-0.03,0,-0.305
1.63664E+12,2021-11-11T15.48.04.166,1.64,0.03,-0.03,-0.366
1.63664E+12,2021-11-11T15.48.04.206,1.68,0.61,0,-0.427
1.63664E+12,2021-11-11T15.48.04.246,1.72,0.64,-0.03,-0.488
1.63664E+12,2021-11-11T15.48.04.286,1.76,0.366,-0.152,-0.396
1.63664E+12,2021-11-11T15.48.04.326,1.8,0.366,-0.152,-0.366
1.63664E+12,2021-11-11T15.48.04.366,1.84,0.274,-0.152,-0.396
1.63664E+12,2021-11-11T15.48.04.406,1.88,0.213,-0.061,-0.396
1.63664E+12,2021-11-11T15.48.04.446,1.92,0.152,-0.091,-0.305
1.63664E+12,2021-11-11T15.48.04.486,1.96,-0.03,-0.061,-0.366
1.63664E+12,2021-11-11T15.48.04.526,2,0.03,-0.122,-0.427
1.63664E+12,2021-11-11T15.48.04.566,2.04,0.213,-0.152,-0.396
1.63664E+12,2021-11-11T15.48.04.606,2.08,0.152,-0.183,-0.366
1.63664E+12,2021-11-11T15.48.04.646,2.12,0.122,-0.274,-0.366
1.63664E+12,2021-11-11T15.48.04.686,2.16,0.183,-0.244,-0.366
