epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636398607742,2021-11-08T21:10:07.742,0.000,-0.126,-0.517,-0.875
1636398607782,2021-11-08T21:10:07.782,0.040,-0.117,-0.519,-0.873
1636398607822,2021-11-08T21:10:07.822,0.080,-0.085,-0.499,-0.843
1636398607862,2021-11-08T21:10:07.862,0.120,-0.089,-0.516,-0.866
1636398607902,2021-11-08T21:10:07.902,0.160,-0.110,-0.543,-0.889
1636398607942,2021-11-08T21:10:07.942,0.200,-0.115,-0.542,-0.874
1636398607982,2021-11-08T21:10:07.982,0.240,-0.113,-0.525,-0.861
1636398608022,2021-11-08T21:10:08.022,0.280,-0.116,-0.530,-0.866
1636398608062,2021-11-08T21:10:08.062,0.320,-0.114,-0.522,-0.872
1636398608102,2021-11-08T21:10:08.102,0.360,-0.118,-0.519,-0.880
1636398608142,2021-11-08T21:10:08.142,0.400,-0.119,-0.510,-0.880
1636398608182,2021-11-08T21:10:08.182,0.440,-0.121,-0.497,-0.880
1636398608222,2021-11-08T21:10:08.222,0.480,-0.125,-0.495,-0.887
1636398608262,2021-11-08T21:10:08.262,0.520,-0.113,-0.502,-0.886
1636398608302,2021-11-08T21:10:08.302,0.560,-0.116,-0.508,-0.884
1636398608342,2021-11-08T21:10:08.342,0.600,-0.115,-0.491,-0.881
1636398608382,2021-11-08T21:10:08.382,0.640,-0.120,-0.467,-0.889
1636398608422,2021-11-08T21:10:08.422,0.680,-0.125,-0.490,-0.893
1636398608462,2021-11-08T21:10:08.462,0.720,-0.126,-0.492,-0.895
1636398608502,2021-11-08T21:10:08.502,0.760,-0.122,-0.479,-0.892
1636398608542,2021-11-08T21:10:08.542,0.800,-0.117,-0.485,-0.892
1636398608582,2021-11-08T21:10:08.582,0.840,-0.106,-0.491,-0.895
1636398608622,2021-11-08T21:10:08.622,0.880,-0.097,-0.474,-0.902
1636398608662,2021-11-08T21:10:08.662,0.920,-0.095,-0.466,-0.903
1636398608702,2021-11-08T21:10:08.702,0.960,-0.084,-0.469,-0.894
1636398608742,2021-11-08T21:10:08.742,1.000,-0.095,-0.468,-0.896
1636398608782,2021-11-08T21:10:08.782,1.040,-0.106,-0.444,-0.901
1636398608822,2021-11-08T21:10:08.822,1.080,-0.106,-0.457,-0.903
1636398608862,2021-11-08T21:10:08.862,1.120,-0.093,-0.464,-0.902
1636398608902,2021-11-08T21:10:08.902,1.160,-0.086,-0.482,-0.895
1636398608942,2021-11-08T21:10:08.942,1.200,-0.094,-0.478,-0.898
1636398608982,2021-11-08T21:10:08.982,1.240,-0.097,-0.485,-0.903
1636398609022,2021-11-08T21:10:09.022,1.280,-0.095,-0.474,-0.896
1636398609062,2021-11-08T21:10:09.062,1.320,-0.108,-0.474,-0.901
1636398609102,2021-11-08T21:10:09.102,1.360,-0.112,-0.454,-0.901
1636398609142,2021-11-08T21:10:09.142,1.400,-0.103,-0.447,-0.904
1636398609182,2021-11-08T21:10:09.182,1.440,-0.100,-0.468,-0.910
1636398609222,2021-11-08T21:10:09.222,1.480,-0.098,-0.469,-0.910
1636398609262,2021-11-08T21:10:09.262,1.520,-0.101,-0.462,-0.903
1636398609302,2021-11-08T21:10:09.302,1.560,-0.106,-0.456,-0.900
1636398609342,2021-11-08T21:10:09.342,1.600,-0.107,-0.459,-0.901
1636398609382,2021-11-08T21:10:09.382,1.640,-0.103,-0.449,-0.900
1636398609422,2021-11-08T21:10:09.422,1.680,-0.108,-0.455,-0.906
1636398609462,2021-11-08T21:10:09.462,1.720,-0.103,-0.457,-0.907
1636398609502,2021-11-08T21:10:09.502,1.760,-0.102,-0.460,-0.912
1636398609542,2021-11-08T21:10:09.542,1.800,-0.102,-0.452,-0.911
1636398609582,2021-11-08T21:10:09.582,1.840,-0.102,-0.459,-0.912
1636398609622,2021-11-08T21:10:09.622,1.880,-0.105,-0.462,-0.906
1636398609662,2021-11-08T21:10:09.662,1.920,-0.097,-0.456,-0.896
1636398609702,2021-11-08T21:10:09.702,1.960,-0.097,-0.459,-0.898
1636398609742,2021-11-08T21:10:09.742,2.000,-0.100,-0.459,-0.905
1636398609782,2021-11-08T21:10:09.782,2.040,-0.102,-0.458,-0.912
1636398609822,2021-11-08T21:10:09.822,2.080,-0.096,-0.450,-0.909
1636398609862,2021-11-08T21:10:09.862,2.120,-0.094,-0.449,-0.904
1636398609902,2021-11-08T21:10:09.902,2.160,-0.104,-0.464,-0.915
1636398609942,2021-11-08T21:10:09.942,2.200,-0.101,-0.457,-0.911
1636398609982,2021-11-08T21:10:09.982,2.240,-0.096,-0.447,-0.900
1636398610022,2021-11-08T21:10:10.022,2.280,-0.100,-0.440,-0.904
1636398610062,2021-11-08T21:10:10.062,2.320,-0.094,-0.431,-0.910
1636398610102,2021-11-08T21:10:10.102,2.360,-0.094,-0.436,-0.923
1636398610142,2021-11-08T21:10:10.142,2.400,-0.115,-0.452,-0.925
1636398610182,2021-11-08T21:10:10.182,2.440,-0.117,-0.458,-0.900
1636398610222,2021-11-08T21:10:10.222,2.480,-0.106,-0.447,-0.896
1636398610262,2021-11-08T21:10:10.262,2.520,-0.106,-0.453,-0.909
1636398610302,2021-11-08T21:10:10.302,2.560,-0.098,-0.456,-0.910
1636398610342,2021-11-08T21:10:10.342,2.600,-0.104,-0.446,-0.914
1636398610382,2021-11-08T21:10:10.382,2.640,-0.117,-0.434,-0.921
1636398610422,2021-11-08T21:10:10.422,2.680,-0.121,-0.461,-0.922
1636398610462,2021-11-08T21:10:10.462,2.720,-0.121,-0.455,-0.917
1636398610502,2021-11-08T21:10:10.502,2.760,-0.125,-0.437,-0.913
1636398610542,2021-11-08T21:10:10.542,2.800,-0.119,-0.422,-0.906
1636398610582,2021-11-08T21:10:10.582,2.840,-0.112,-0.413,-0.909
1636398610622,2021-11-08T21:10:10.622,2.880,-0.117,-0.418,-0.924
1636398610662,2021-11-08T21:10:10.662,2.920,-0.107,-0.428,-0.920
1636398610702,2021-11-08T21:10:10.702,2.960,-0.103,-0.426,-0.913
1636398610742,2021-11-08T21:10:10.742,3.000,-0.098,-0.438,-0.916
1636398610782,2021-11-08T21:10:10.782,3.040,-0.098,-0.441,-0.915
1636398610822,2021-11-08T21:10:10.822,3.080,-0.117,-0.439,-0.914
1636398610862,2021-11-08T21:10:10.862,3.120,-0.133,-0.435,-0.908
1636398610902,2021-11-08T21:10:10.902,3.160,-0.116,-0.418,-0.905
1636398610942,2021-11-08T21:10:10.942,3.200,-0.110,-0.426,-0.930
1636398610982,2021-11-08T21:10:10.982,3.240,-0.105,-0.424,-0.930
1636398611022,2021-11-08T21:10:11.022,3.280,-0.103,-0.426,-0.918
1636398611062,2021-11-08T21:10:11.062,3.320,-0.114,-0.427,-0.917
1636398611102,2021-11-08T21:10:11.102,3.360,-0.122,-0.414,-0.917
1636398611142,2021-11-08T21:10:11.142,3.400,-0.126,-0.374,-0.914
