epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635339965061,2021-10-27T16:06:05.061,0.000,0.425,-0.046,-0.879
1635339965101,2021-10-27T16:06:05.101,0.040,0.423,-0.046,-0.882
1635339965141,2021-10-27T16:06:05.141,0.080,0.424,-0.046,-0.883
1635339965181,2021-10-27T16:06:05.181,0.120,0.423,-0.045,-0.882
1635339965221,2021-10-27T16:06:05.221,0.160,0.422,-0.046,-0.882
1635339965261,2021-10-27T16:06:05.261,0.200,0.425,-0.043,-0.882
1635339965301,2021-10-27T16:06:05.301,0.240,0.423,-0.050,-0.881
1635339965341,2021-10-27T16:06:05.341,0.280,0.424,-0.042,-0.884
1635339965381,2021-10-27T16:06:05.381,0.320,0.424,-0.049,-0.882
1635339965421,2021-10-27T16:06:05.421,0.360,0.423,-0.046,-0.880
1635339965461,2021-10-27T16:06:05.461,0.400,0.423,-0.047,-0.882
1635339965501,2021-10-27T16:06:05.501,0.440,0.424,-0.046,-0.884
1635339965541,2021-10-27T16:06:05.541,0.480,0.424,-0.046,-0.882
1635339965581,2021-10-27T16:06:05.581,0.520,0.420,-0.049,-0.881
1635339965621,2021-10-27T16:06:05.621,0.560,0.424,-0.045,-0.882
1635339965661,2021-10-27T16:06:05.661,0.600,0.426,-0.049,-0.886
1635339965701,2021-10-27T16:06:05.701,0.640,0.425,-0.048,-0.889
1635339965741,2021-10-27T16:06:05.741,0.680,0.423,-0.043,-0.880
1635339965781,2021-10-27T16:06:05.781,0.720,0.419,-0.045,-0.878
1635339965821,2021-10-27T16:06:05.821,0.760,0.418,-0.047,-0.882
1635339965861,2021-10-27T16:06:05.861,0.800,0.411,-0.050,-0.884
1635339965901,2021-10-27T16:06:05.901,0.840,0.418,-0.046,-0.884
1635339965941,2021-10-27T16:06:05.941,0.880,0.427,-0.043,-0.880
1635339965981,2021-10-27T16:06:05.981,0.920,0.427,-0.047,-0.881
1635339966021,2021-10-27T16:06:06.021,0.960,0.420,-0.046,-0.887
1635339966061,2021-10-27T16:06:06.061,1.000,0.411,-0.045,-0.881
1635339966101,2021-10-27T16:06:06.101,1.040,0.417,-0.041,-0.880
1635339966141,2021-10-27T16:06:06.141,1.080,0.427,-0.051,-0.885
1635339966181,2021-10-27T16:06:06.181,1.120,0.429,-0.048,-0.887
1635339966221,2021-10-27T16:06:06.221,1.160,0.422,-0.046,-0.882
1635339966261,2021-10-27T16:06:06.261,1.200,0.416,-0.042,-0.881
1635339966301,2021-10-27T16:06:06.301,1.240,0.415,-0.047,-0.881
1635339966341,2021-10-27T16:06:06.341,1.280,0.422,-0.047,-0.884
1635339966381,2021-10-27T16:06:06.381,1.320,0.426,-0.040,-0.887
1635339966421,2021-10-27T16:06:06.421,1.360,0.422,-0.045,-0.883
1635339966461,2021-10-27T16:06:06.461,1.400,0.416,-0.046,-0.883
1635339966501,2021-10-27T16:06:06.501,1.440,0.418,-0.044,-0.884
1635339966541,2021-10-27T16:06:06.541,1.480,0.420,-0.042,-0.886
1635339966581,2021-10-27T16:06:06.581,1.520,0.418,-0.049,-0.879
1635339966621,2021-10-27T16:06:06.621,1.560,0.426,-0.041,-0.886
1635339966661,2021-10-27T16:06:06.661,1.600,0.420,-0.044,-0.887
1635339966701,2021-10-27T16:06:06.701,1.640,0.415,-0.048,-0.878
1635339966741,2021-10-27T16:06:06.741,1.680,0.422,-0.045,-0.882
