epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635528521504,2021-10-29T20.28.41.504,0.000,-0.120,0.213,-0.987
1635528521544,2021-10-29T20.28.41.544,0.040,-0.121,0.214,-0.979
1635528521584,2021-10-29T20.28.41.584,0.080,-0.118,0.211,-0.988
1635528521624,2021-10-29T20.28.41.624,0.120,-0.122,0.211,-0.985
1635528521664,2021-10-29T20.28.41.664,0.160,-0.120,0.212,-0.982
1635528521704,2021-10-29T20.28.41.704,0.200,-0.115,0.217,-0.991
1635528521744,2021-10-29T20.28.41.744,0.240,-0.120,0.206,-0.995
1635528521784,2021-10-29T20.28.41.784,0.280,-0.120,0.210,-0.991
1635528521824,2021-10-29T20.28.41.824,0.320,-0.120,0.209,-0.988
1635528521864,2021-10-29T20.28.41.864,0.360,-0.125,0.194,-0.994
1635528521904,2021-10-29T20.28.41.904,0.400,-0.136,0.192,-0.985
1635528521944,2021-10-29T20.28.41.944,0.440,-0.141,0.170,-0.981
1635528521984,2021-10-29T20.28.41.984,0.480,-0.142,0.167,-0.992
1635528522024,2021-10-29T20.28.42.024,0.520,-0.140,0.222,-0.978
1635528522064,2021-10-29T20.28.42.064,0.560,-0.130,0.230,-0.988
1635528522104,2021-10-29T20.28.42.104,0.600,-0.140,0.186,-0.987
1635528522144,2021-10-29T20.28.42.144,0.640,-0.146,0.188,-0.987
1635528522184,2021-10-29T20.28.42.184,0.680,-0.139,0.198,-0.989
1635528522224,2021-10-29T20.28.42.224,0.720,-0.140,0.202,-0.986
1635528522264,2021-10-29T20.28.42.264,0.760,-0.145,0.202,-0.988
1635528522304,2021-10-29T20.28.42.304,0.800,-0.145,0.199,-0.983
1635528522344,2021-10-29T20.28.42.344,0.840,-0.142,0.200,-0.984
1635528522384,2021-10-29T20.28.42.384,0.880,-0.139,0.200,-0.990
1635528522424,2021-10-29T20.28.42.424,0.920,-0.142,0.204,-0.989
1635528522464,2021-10-29T20.28.42.464,0.960,-0.142,0.197,-0.989
1635528522504,2021-10-29T20.28.42.504,1.000,-0.149,0.197,-0.983
1635528522544,2021-10-29T20.28.42.544,1.040,-0.146,0.192,-0.990
1635528522584,2021-10-29T20.28.42.584,1.080,-0.149,0.195,-0.984
1635528522624,2021-10-29T20.28.42.624,1.120,-0.152,0.195,-0.987
1635528522664,2021-10-29T20.28.42.664,1.160,-0.149,0.184,-0.985
1635528522704,2021-10-29T20.28.42.704,1.200,-0.150,0.192,-0.983
1635528522744,2021-10-29T20.28.42.744,1.240,-0.146,0.200,-0.989
1635528522784,2021-10-29T20.28.42.784,1.280,-0.149,0.187,-0.991
1635528522824,2021-10-29T20.28.42.824,1.320,-0.149,0.182,-1.005
1635528522864,2021-10-29T20.28.42.864,1.360,-0.142,0.206,-1.020
1635528522904,2021-10-29T20.28.42.904,1.400,-0.155,0.222,-0.992
1635528522944,2021-10-29T20.28.42.944,1.440,-0.151,0.190,-0.966
1635528522984,2021-10-29T20.28.42.984,1.480,-0.164,0.178,-0.975
1635528523024,2021-10-29T20.28.43.024,1.520,-0.123,0.118,-0.976
1635528523064,2021-10-29T20.28.43.064,1.560,-0.128,0.156,-1.015
1635528523104,2021-10-29T20.28.43.104,1.600,-0.165,0.246,-1.002
1635528523144,2021-10-29T20.28.43.144,1.640,-0.161,0.236,-0.987
1635528523184,2021-10-29T20.28.43.184,1.680,-0.144,0.199,-0.970
1635528523224,2021-10-29T20.28.43.224,1.720,-0.148,0.200,-0.977
1635528523264,2021-10-29T20.28.43.264,1.760,-0.143,0.215,-0.980
1635528523304,2021-10-29T20.28.43.304,1.800,-0.131,0.191,-0.973
1635528523344,2021-10-29T20.28.43.344,1.840,-0.199,0.258,-1.029
1635528523384,2021-10-29T20.28.43.384,1.880,-0.175,0.256,-0.966
1635528523424,2021-10-29T20.28.43.424,1.920,-0.204,0.224,-0.956
1635528523464,2021-10-29T20.28.43.464,1.960,-0.266,0.249,-0.967
1635528523504,2021-10-29T20.28.43.504,2.000,-0.288,0.184,-0.922
1635528523544,2021-10-29T20.28.43.544,2.040,-0.301,0.116,-0.923
1635528523584,2021-10-29T20.28.43.584,2.080,-0.328,0.200,-0.959
1635528523624,2021-10-29T20.28.43.624,2.120,-0.291,0.197,-0.952
1635528523664,2021-10-29T20.28.43.664,2.160,-0.276,0.182,-0.975
1635528523704,2021-10-29T20.28.43.704,2.200,-0.310,0.192,-0.995
1635528523744,2021-10-29T20.28.43.744,2.240,-0.272,0.150,-0.976
1635528523784,2021-10-29T20.28.43.784,2.280,-0.264,0.189,-0.987
1635528523824,2021-10-29T20.28.43.824,2.320,-0.272,0.188,-1.002
1635528523864,2021-10-29T20.28.43.864,2.360,-0.302,0.191,-0.985
1635528523904,2021-10-29T20.28.43.904,2.400,-0.305,0.200,-0.929
1635528523944,2021-10-29T20.28.43.944,2.440,-0.306,0.173,-0.877
