epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63516E+12,2021-10-25T15:14:50.369,0,0.021,-0.237,-0.965
1.63516E+12,2021-10-25T15:14:50.409,0.04,0,-0.242,-0.935
1.63516E+12,2021-10-25T15:14:50.449,0.08,0.008,-0.25,-0.927
1.63516E+12,2021-10-25T15:14:50.489,0.12,0.001,-0.248,-0.962
1.63516E+12,2021-10-25T15:14:50.529,0.16,0.005,-0.239,-1.004
1.63516E+12,2021-10-25T15:14:50.569,0.2,0,-0.228,-0.995
1.63516E+12,2021-10-25T15:14:50.609,0.24,-0.012,-0.208,-0.945
1.63516E+12,2021-10-25T15:14:50.649,0.28,-0.026,-0.194,-0.937
1.63516E+12,2021-10-25T15:14:50.689,0.32,-0.064,-0.212,-0.98
1.63516E+12,2021-10-25T15:14:50.729,0.36,-0.067,-0.197,-1.008
1.63516E+12,2021-10-25T15:14:50.769,0.4,-0.032,-0.181,-0.969
1.63516E+12,2021-10-25T15:14:50.809,0.44,-0.064,-0.196,-0.966
1.63516E+12,2021-10-25T15:14:50.849,0.48,-0.064,-0.189,-0.987
1.63516E+12,2021-10-25T15:14:50.889,0.52,-0.052,-0.184,-0.971
1.63516E+12,2021-10-25T15:14:50.929,0.56,-0.051,-0.188,-0.971
1.63516E+12,2021-10-25T15:14:50.969,0.6,-0.049,-0.169,-0.974
1.63516E+12,2021-10-25T15:14:51.009,0.64,-0.043,-0.172,-0.975
1.63516E+12,2021-10-25T15:14:51.049,0.68,-0.039,-0.184,-0.974
1.63516E+12,2021-10-25T15:14:51.089,0.72,-0.039,-0.163,-0.975
1.63516E+12,2021-10-25T15:14:51.129,0.76,-0.039,-0.161,-0.976
1.63516E+12,2021-10-25T15:14:51.169,0.8,-0.034,-0.174,-0.974
1.63516E+12,2021-10-25T15:14:51.209,0.84,-0.033,-0.17,-0.976
1.63516E+12,2021-10-25T15:14:51.249,0.88,-0.039,-0.166,-0.974
1.63516E+12,2021-10-25T15:14:51.289,0.92,-0.036,-0.169,-0.974
1.63516E+12,2021-10-25T15:14:51.329,0.96,-0.035,-0.167,-0.974
1.63516E+12,2021-10-25T15:14:51.369,1,-0.035,-0.161,-0.975
1.63516E+12,2021-10-25T15:14:51.409,1.04,-0.035,-0.163,-0.975
1.63516E+12,2021-10-25T15:14:51.449,1.08,-0.036,-0.17,-0.973
1.63516E+12,2021-10-25T15:14:51.489,1.12,-0.033,-0.161,-0.977
1.63516E+12,2021-10-25T15:14:51.529,1.16,-0.036,-0.158,-0.977
1.63516E+12,2021-10-25T15:14:51.569,1.2,-0.034,-0.164,-0.975
1.63516E+12,2021-10-25T15:14:51.609,1.24,-0.033,-0.161,-0.976
