epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635340017187,2021-10-27T16.06.57.187,0.000,-0.457,0.000,3.354
1635340017227,2021-10-27T16.06.57.227,0.040,-0.427,-0.061,3.201
1635340017267,2021-10-27T16.06.57.267,0.080,-0.579,-0.427,3.445
1635340017307,2021-10-27T16.06.57.307,0.120,-1.098,-0.579,2.226
1635340017347,2021-10-27T16.06.57.347,0.160,-1.707,0.549,-0.579
1635340017387,2021-10-27T16.06.57.387,0.200,0.915,-0.335,-3.384
1635340017427,2021-10-27T16.06.57.427,0.240,2.805,4.573,-2.530
1635340017467,2021-10-27T16.06.57.467,0.280,3.750,8.811,1.128
1635340017507,2021-10-27T16.06.57.507,0.320,1.159,6.159,0.640
1635340017547,2021-10-27T16.06.57.547,0.360,-0.183,2.012,0.305
1635340017587,2021-10-27T16.06.57.587,0.400,0.122,1.768,-0.915
1635340017627,2021-10-27T16.06.57.627,0.440,3.872,-2.774,-1.677
1635340017667,2021-10-27T16.06.57.667,0.480,-2.652,-0.091,-0.396
1635340017707,2021-10-27T16.06.57.707,0.520,-6.372,1.677,0.488
1635340017747,2021-10-27T16.06.57.747,0.560,-0.945,-0.915,-3.018
1635340017787,2021-10-27T16.06.57.787,0.600,1.616,-3.415,-3.567
1635340017827,2021-10-27T16.06.57.827,0.640,0.274,-5.549,-3.780
1635340017867,2021-10-27T16.06.57.867,0.680,1.677,-5.854,-1.738
1635340017907,2021-10-27T16.06.57.907,0.720,-0.579,-2.470,0.854
1635340017947,2021-10-27T16.06.57.947,0.760,-1.646,-1.799,1.585
1635340017987,2021-10-27T16.06.57.987,0.800,-1.220,-2.378,0.457
1635340018027,2021-10-27T16.06.58.027,0.840,0.854,-1.311,-0.762
1635340018067,2021-10-27T16.06.58.067,0.880,1.463,-0.061,-1.006
1635340018107,2021-10-27T16.06.58.107,0.920,0.915,0.457,-1.585
1635340018147,2021-10-27T16.06.58.147,0.960,1.646,1.067,-2.195
1635340018187,2021-10-27T16.06.58.187,1.000,2.195,0.061,-1.098
1635340018227,2021-10-27T16.06.58.227,1.040,-0.701,0.884,0.061
1635340018267,2021-10-27T16.06.58.267,1.080,-0.366,0.640,0.244
1635340018307,2021-10-27T16.06.58.307,1.120,0.335,-0.793,0.091
1635340018347,2021-10-27T16.06.58.347,1.160,-0.091,-2.134,0.884
1635340018387,2021-10-27T16.06.58.387,1.200,-1.402,-2.530,1.433
1635340018427,2021-10-27T16.06.58.427,1.240,-3.902,-5.488,1.189
1635340018467,2021-10-27T16.06.58.467,1.280,-7.988,-3.659,1.829
1635340018507,2021-10-27T16.06.58.507,1.320,-4.268,0.457,1.707
1635340018547,2021-10-27T16.06.58.547,1.360,0.274,0.061,0.884
1635340018587,2021-10-27T16.06.58.587,1.400,1.402,1.616,0.366
1635340018627,2021-10-27T16.06.58.627,1.440,2.226,1.738,-0.122
1635340018667,2021-10-27T16.06.58.667,1.480,1.951,1.646,-1.098
1635340018707,2021-10-27T16.06.58.707,1.520,2.165,3.110,-0.640
1635340018747,2021-10-27T16.06.58.747,1.560,2.866,0.884,-0.274
1635340018787,2021-10-27T16.06.58.787,1.600,0.945,-0.061,0.122
1635340018827,2021-10-27T16.06.58.827,1.640,0.823,-0.488,0.518
