epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635336803705,2021-10-27T15.13.23.705,0.000,-0.269,0.176,-0.971
1635336803745,2021-10-27T15.13.23.745,0.040,-0.271,0.184,-0.979
1635336803785,2021-10-27T15.13.23.785,0.080,-0.267,0.173,-0.979
1635336803825,2021-10-27T15.13.23.825,0.120,-0.270,0.182,-0.976
1635336803865,2021-10-27T15.13.23.865,0.160,-0.270,0.176,-0.977
1635336803905,2021-10-27T15.13.23.905,0.200,-0.272,0.184,-0.976
1635336803945,2021-10-27T15.13.23.945,0.240,-0.269,0.175,-0.978
1635336803985,2021-10-27T15.13.23.985,0.280,-0.267,0.181,-0.978
1635336804025,2021-10-27T15.13.24.025,0.320,-0.268,0.177,-0.978
1635336804065,2021-10-27T15.13.24.065,0.360,-0.271,0.178,-0.977
1635336804105,2021-10-27T15.13.24.105,0.400,-0.267,0.185,-0.980
1635336804145,2021-10-27T15.13.24.145,0.440,-0.270,0.186,-0.975
1635336804185,2021-10-27T15.13.24.185,0.480,-0.267,0.174,-0.979
1635336804225,2021-10-27T15.13.24.225,0.520,-0.275,0.190,-0.971
1635336804265,2021-10-27T15.13.24.265,0.560,-0.273,0.180,-0.973
1635336804305,2021-10-27T15.13.24.305,0.600,-0.264,0.181,-0.980
1635336804345,2021-10-27T15.13.24.345,0.640,-0.268,0.184,-0.976
1635336804385,2021-10-27T15.13.24.385,0.680,-0.277,0.192,-0.973
1635336804425,2021-10-27T15.13.24.425,0.720,-0.271,0.192,-0.974
1635336804465,2021-10-27T15.13.24.465,0.760,-0.268,0.185,-0.978
1635336804505,2021-10-27T15.13.24.505,0.800,-0.266,0.186,-0.976
1635336804545,2021-10-27T15.13.24.545,0.840,-0.276,0.190,-0.972
1635336804585,2021-10-27T15.13.24.585,0.880,-0.264,0.187,-0.978
1635336804625,2021-10-27T15.13.24.625,0.920,-0.272,0.182,-0.974
1635336804665,2021-10-27T15.13.24.665,0.960,-0.268,0.182,-0.978
