epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636277061290,2021-11-07T11.24.21.290,0.000,-0.122,-0.732,2.439
1636277061330,2021-11-07T11.24.21.330,0.040,-0.244,-0.579,1.951
1636277061370,2021-11-07T11.24.21.370,0.080,-1.128,-0.762,1.402
1636277061410,2021-11-07T11.24.21.410,0.120,-1.921,-0.579,0.732
1636277061450,2021-11-07T11.24.21.450,0.160,-1.646,0.366,-0.274
1636277061490,2021-11-07T11.24.21.490,0.200,0.335,0.732,-0.762
1636277061530,2021-11-07T11.24.21.530,0.240,0.366,0.091,0.122
1636277061570,2021-11-07T11.24.21.570,0.280,-1.677,-0.549,0.884
1636277061610,2021-11-07T11.24.21.610,0.320,-1.524,-1.037,1.341
1636277061650,2021-11-07T11.24.21.650,0.360,-2.012,-0.579,0.579
1636277061690,2021-11-07T11.24.21.690,0.400,-0.884,-0.030,-0.152
1636277061730,2021-11-07T11.24.21.730,0.440,0.061,-0.061,-0.091
1636277061770,2021-11-07T11.24.21.770,0.480,0.061,-0.091,0.457
1636277061810,2021-11-07T11.24.21.810,0.520,0.030,0.152,0.244
1636277061850,2021-11-07T11.24.21.850,0.560,-0.091,0.030,-0.152
1636277061890,2021-11-07T11.24.21.890,0.600,0.122,0.244,-0.366
1636277061930,2021-11-07T11.24.21.930,0.640,0.000,0.030,0.000
1636277061970,2021-11-07T11.24.21.970,0.680,0.000,-0.671,1.341
1636277062010,2021-11-07T11.24.22.010,0.720,-0.793,-0.640,1.250
1636277062050,2021-11-07T11.24.22.050,0.760,-0.366,-0.396,0.732
1636277062090,2021-11-07T11.24.22.090,0.800,-0.122,0.152,-0.183
1636277062130,2021-11-07T11.24.22.130,0.840,0.061,0.213,-0.366
1636277062170,2021-11-07T11.24.22.170,0.880,-0.152,-0.213,0.579
1636277062210,2021-11-07T11.24.22.210,0.920,-0.610,-0.610,1.311
1636277062250,2021-11-07T11.24.22.250,0.960,-0.061,-0.183,1.006
1636277062290,2021-11-07T11.24.22.290,1.000,0.305,0.183,0.183
1636277062330,2021-11-07T11.24.22.330,1.040,0.122,0.183,-0.091
1636277062370,2021-11-07T11.24.22.370,1.080,-0.274,-0.152,0.244
1636277062410,2021-11-07T11.24.22.410,1.120,-0.213,-0.518,0.915
1636277062450,2021-11-07T11.24.22.450,1.160,-0.091,-0.366,1.006
1636277062490,2021-11-07T11.24.22.490,1.200,0.152,-0.335,0.915
1636277062530,2021-11-07T11.24.22.530,1.240,-0.488,-0.396,0.488
1636277062570,2021-11-07T11.24.22.570,1.280,-0.640,-0.061,-0.213
1636277062610,2021-11-07T11.24.22.610,1.320,-0.701,0.000,-0.396
1636277062650,2021-11-07T11.24.22.650,1.360,-0.976,-0.183,0.030
1636277062690,2021-11-07T11.24.22.690,1.400,-0.701,-0.091,0.518
1636277062730,2021-11-07T11.24.22.730,1.440,-1.372,0.213,0.061
1636277062770,2021-11-07T11.24.22.770,1.480,-1.250,0.030,-0.122
1636277062810,2021-11-07T11.24.22.810,1.520,-1.006,-0.366,0.396
1636277062850,2021-11-07T11.24.22.850,1.560,-0.518,-0.915,0.457
1636277062890,2021-11-07T11.24.22.890,1.600,0.244,-0.671,1.524
1636277062930,2021-11-07T11.24.22.930,1.640,0.274,-0.823,2.104
1636277062970,2021-11-07T11.24.22.970,1.680,0.884,-0.610,1.707
1636277063010,2021-11-07T11.24.23.010,1.720,1.250,-0.122,0.305
1636277063050,2021-11-07T11.24.23.050,1.760,1.128,0.640,-0.976
1636277063090,2021-11-07T11.24.23.090,1.800,0.640,1.037,-1.890
1636277063130,2021-11-07T11.24.23.130,1.840,1.220,1.006,-1.951
1636277063170,2021-11-07T11.24.23.170,1.880,0.976,0.549,-1.494
1636277063210,2021-11-07T11.24.23.210,1.920,1.006,0.091,-0.640
1636277063250,2021-11-07T11.24.23.250,1.960,1.494,-0.305,0.244
1636277063290,2021-11-07T11.24.23.290,2.000,0.488,-0.335,0.854
1636277063330,2021-11-07T11.24.23.330,2.040,0.549,0.000,0.915
1636277063370,2021-11-07T11.24.23.370,2.080,0.762,0.305,0.671
1636277063410,2021-11-07T11.24.23.410,2.120,1.707,0.396,0.152
1636277063450,2021-11-07T11.24.23.450,2.160,1.982,0.457,-0.518
1636277063490,2021-11-07T11.24.23.490,2.200,1.768,0.427,-0.915
