epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636619739837,2021-11-11T10.35.39.837,0.000,9.421,14.238,-67.530
1636619739877,2021-11-11T10.35.39.877,0.040,12.988,11.280,-63.445
1636619739917,2021-11-11T10.35.39.917,0.080,20.244,-5.701,-33.171
1636619739957,2021-11-11T10.35.39.957,0.120,3.720,-4.512,29.939
1636619739997,2021-11-11T10.35.39.997,0.160,1.677,0.030,42.835
1636619740037,2021-11-11T10.35.40.037,0.200,9.939,-3.567,-2.012
1636619740077,2021-11-11T10.35.40.077,0.240,13.262,2.470,-15.945
1636619740117,2021-11-11T10.35.40.117,0.280,3.933,10.854,19.787
1636619740157,2021-11-11T10.35.40.157,0.320,5.579,-0.183,-1.098
1636619740197,2021-11-11T10.35.40.197,0.360,-7.348,23.415,-43.780
1636619740237,2021-11-11T10.35.40.237,0.400,8.506,11.829,-4.116
1636619740277,2021-11-11T10.35.40.277,0.440,3.902,-3.079,21.098
1636619740317,2021-11-11T10.35.40.317,0.480,-2.591,2.530,0.762
1636619740357,2021-11-11T10.35.40.357,0.520,4.939,14.909,-25.976
1636619740397,2021-11-11T10.35.40.397,0.560,7.287,-4.665,-10.183
1636619740437,2021-11-11T10.35.40.437,0.600,-6.220,5.061,-26.890
1636619740477,2021-11-11T10.35.40.477,0.640,7.470,-8.049,6.677
1636619740517,2021-11-11T10.35.40.517,0.680,14.512,-13.780,22.439
1636619740557,2021-11-11T10.35.40.557,0.720,2.439,-4.207,-2.409
1636619740597,2021-11-11T10.35.40.597,0.760,-1.098,-5.305,-5.762
1636619740637,2021-11-11T10.35.40.637,0.800,-6.890,-12.287,5.152
1636619740677,2021-11-11T10.35.40.677,0.840,26.006,-5.671,8.872
1636619740717,2021-11-11T10.35.40.717,0.880,20.793,44.573,2.744
1636619740757,2021-11-11T10.35.40.757,0.920,5.335,65.671,-7.561
1636619740797,2021-11-11T10.35.40.797,0.960,10.457,49.085,-1.951
1636619740837,2021-11-11T10.35.40.837,1.000,18.201,38.262,-3.933
