epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636555530943,2021-11-10T16.45.30.943,0.000,-0.579,-0.396,0.427
1636555530983,2021-11-10T16.45.30.983,0.040,-0.488,-0.549,-0.122
1636555531023,2021-11-10T16.45.31.023,0.080,-0.091,-0.793,-0.183
1636555531063,2021-11-10T16.45.31.063,0.120,-0.549,-1.159,0.000
1636555531103,2021-11-10T16.45.31.103,0.160,-0.732,-1.220,0.061
1636555531143,2021-11-10T16.45.31.143,0.200,-0.030,-0.427,-0.213
1636555531183,2021-11-10T16.45.31.183,0.240,0.366,-0.183,-0.274
1636555531223,2021-11-10T16.45.31.223,0.280,0.732,-0.732,-0.488
1636555531263,2021-11-10T16.45.31.263,0.320,0.732,-0.793,-0.396
1636555531303,2021-11-10T16.45.31.303,0.360,1.006,-0.274,-0.274
1636555531343,2021-11-10T16.45.31.343,0.400,0.518,-0.396,-0.244
1636555531383,2021-11-10T16.45.31.383,0.440,0.457,-0.549,-0.396
1636555531423,2021-11-10T16.45.31.423,0.480,-0.030,-0.945,-0.183
1636555531463,2021-11-10T16.45.31.463,0.520,-0.396,-1.768,0.152
1636555531503,2021-11-10T16.45.31.503,0.560,-0.488,-1.616,0.061
1636555531543,2021-11-10T16.45.31.543,0.600,-0.061,-1.311,-0.427
1636555531583,2021-11-10T16.45.31.583,0.640,0.152,-1.159,-0.213
1636555531623,2021-11-10T16.45.31.623,0.680,0.122,-1.128,-0.152
1636555531663,2021-11-10T16.45.31.663,0.720,-0.183,-1.098,-0.122
1636555531703,2021-11-10T16.45.31.703,0.760,0.061,-1.067,-0.183
1636555531743,2021-11-10T16.45.31.743,0.800,0.305,-0.823,-0.122
1636555531783,2021-11-10T16.45.31.783,0.840,0.610,-0.488,-0.396
1636555531823,2021-11-10T16.45.31.823,0.880,0.488,-0.762,-0.518
1636555531863,2021-11-10T16.45.31.863,0.920,0.305,-1.067,-0.152
1636555531903,2021-11-10T16.45.31.903,0.960,0.335,-1.098,-0.305
1636555531943,2021-11-10T16.45.31.943,1.000,-0.152,-1.341,-0.061
1636555531983,2021-11-10T16.45.31.983,1.040,-0.030,-1.372,-0.213
1636555532023,2021-11-10T16.45.32.023,1.080,0.152,-1.220,-0.274
1636555532063,2021-11-10T16.45.32.063,1.120,0.244,-0.732,-0.610
1636555532103,2021-11-10T16.45.32.103,1.160,0.061,-0.640,-0.122
1636555532143,2021-11-10T16.45.32.143,1.200,-0.213,-0.579,0.000
1636555532183,2021-11-10T16.45.32.183,1.240,-0.122,-0.366,-0.183
1636555532223,2021-11-10T16.45.32.223,1.280,-0.091,-0.823,-0.091
1636555532263,2021-11-10T16.45.32.263,1.320,0.183,-0.854,-0.244
1636555532303,2021-11-10T16.45.32.303,1.360,-0.061,-0.793,-0.183
1636555532343,2021-11-10T16.45.32.343,1.400,0.396,-0.793,-0.183
1636555532383,2021-11-10T16.45.32.383,1.440,-0.091,-0.793,-0.183
1636555532423,2021-11-10T16.45.32.423,1.480,-0.030,-0.793,-0.122
1636555532463,2021-11-10T16.45.32.463,1.520,0.183,-0.945,-0.122
1636555532503,2021-11-10T16.45.32.503,1.560,0.152,-0.701,-0.122
1636555532543,2021-11-10T16.45.32.543,1.600,0.335,-0.579,-0.244
1636555532583,2021-11-10T16.45.32.583,1.640,0.091,-0.793,-0.061
1636555532623,2021-11-10T16.45.32.623,1.680,0.091,-0.640,-0.122
1636555532663,2021-11-10T16.45.32.663,1.720,0.396,-0.823,-0.183
1636555532703,2021-11-10T16.45.32.703,1.760,0.640,-0.610,-0.396
1636555532743,2021-11-10T16.45.32.743,1.800,0.549,-0.610,-0.366
1636555532783,2021-11-10T16.45.32.783,1.840,0.335,-0.854,-0.091
1636555532823,2021-11-10T16.45.32.823,1.880,0.335,-0.579,-0.274
