epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635676031308,2021-10-31T12.27.11.308,0.000,0.122,-0.396,-0.213
1635676031348,2021-10-31T12.27.11.348,0.040,0.000,-0.122,0.701
1635676031388,2021-10-31T12.27.11.388,0.080,-0.122,-0.091,0.152
1635676031428,2021-10-31T12.27.11.428,0.120,-0.366,-0.061,0.000
1635676031468,2021-10-31T12.27.11.468,0.160,-0.183,-0.061,-0.061
1635676031508,2021-10-31T12.27.11.508,0.200,-0.091,-0.091,-0.030
1635676031548,2021-10-31T12.27.11.548,0.240,0.061,-0.091,0.000
1635676031588,2021-10-31T12.27.11.588,0.280,-0.152,-0.122,0.000
1635676031628,2021-10-31T12.27.11.628,0.320,-0.122,-0.122,0.061
1635676031668,2021-10-31T12.27.11.668,0.360,0.091,-0.030,0.000
1635676031708,2021-10-31T12.27.11.708,0.400,0.000,-0.030,-0.122
1635676031748,2021-10-31T12.27.11.748,0.440,-0.183,-0.030,-0.152
1635676031788,2021-10-31T12.27.11.788,0.480,-0.122,-0.030,-0.061
1635676031828,2021-10-31T12.27.11.828,0.520,-0.244,0.000,-0.061
1635676031868,2021-10-31T12.27.11.868,0.560,-0.244,-0.030,0.000
1635676031908,2021-10-31T12.27.11.908,0.600,-0.152,-0.061,0.122
1635676031948,2021-10-31T12.27.11.948,0.640,-0.061,0.000,0.091
1635676031988,2021-10-31T12.27.11.988,0.680,-0.274,0.000,0.091
1635676032028,2021-10-31T12.27.12.028,0.720,0.122,-0.030,0.091
1635676032068,2021-10-31T12.27.12.068,0.760,-0.061,0.030,0.030
1635676032108,2021-10-31T12.27.12.108,0.800,-0.061,-0.030,-0.213
1635676032148,2021-10-31T12.27.12.148,0.840,-0.061,-0.152,-0.274
1635676032188,2021-10-31T12.27.12.188,0.880,0.274,-0.152,-0.152
1635676032228,2021-10-31T12.27.12.228,0.920,-0.396,-0.122,0.061
1635676032268,2021-10-31T12.27.12.268,0.960,-0.945,0.030,0.335
1635676032308,2021-10-31T12.27.12.308,1.000,-0.762,-0.061,0.152
1635676032348,2021-10-31T12.27.12.348,1.040,-0.183,-0.183,0.152
1635676032388,2021-10-31T12.27.12.388,1.080,0.762,0.091,0.518
1635676032428,2021-10-31T12.27.12.428,1.120,-0.061,0.091,0.244
