epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636547539319,2021-11-10T14.32.19.319,0.000,-0.006,-0.374,-0.944
1636547539359,2021-11-10T14.32.19.359,0.040,-0.005,-0.378,-0.955
1636547539399,2021-11-10T14.32.19.399,0.080,-0.003,-0.375,-0.956
1636547539439,2021-11-10T14.32.19.439,0.120,-0.002,-0.380,-0.952
1636547539479,2021-11-10T14.32.19.479,0.160,-0.005,-0.376,-0.949
1636547539519,2021-11-10T14.32.19.519,0.200,-0.002,-0.375,-0.951
1636547539559,2021-11-10T14.32.19.559,0.240,0.000,-0.371,-0.953
1636547539599,2021-11-10T14.32.19.599,0.280,-0.003,-0.378,-0.953
1636547539639,2021-11-10T14.32.19.639,0.320,-0.005,-0.383,-0.952
1636547539679,2021-11-10T14.32.19.679,0.360,-0.002,-0.376,-0.953
1636547539719,2021-11-10T14.32.19.719,0.400,-0.002,-0.378,-0.948
1636547539759,2021-11-10T14.32.19.759,0.440,-0.000,-0.374,-0.949
1636547539799,2021-11-10T14.32.19.799,0.480,-0.002,-0.379,-0.951
1636547539839,2021-11-10T14.32.19.839,0.520,-0.006,-0.387,-0.953
1636547539879,2021-11-10T14.32.19.879,0.560,0.001,-0.376,-0.947
1636547539919,2021-11-10T14.32.19.919,0.600,-0.001,-0.377,-0.950
1636547539959,2021-11-10T14.32.19.959,0.640,0.001,-0.379,-0.949
1636547539999,2021-11-10T14.32.19.999,0.680,-0.000,-0.384,-0.948
1636547540039,2021-11-10T14.32.20.039,0.720,-0.004,-0.380,-0.949
1636547540079,2021-11-10T14.32.20.079,0.760,0.001,-0.376,-0.950
1636547540119,2021-11-10T14.32.20.119,0.800,-0.001,-0.382,-0.951
1636547540159,2021-11-10T14.32.20.159,0.840,0.000,-0.382,-0.949
1636547540199,2021-11-10T14.32.20.199,0.880,0.001,-0.378,-0.951
1636547540239,2021-11-10T14.32.20.239,0.920,-0.002,-0.383,-0.948
1636547540279,2021-11-10T14.32.20.279,0.960,-0.000,-0.379,-0.947
1636547540319,2021-11-10T14.32.20.319,1.000,0.000,-0.379,-0.950
1636547540359,2021-11-10T14.32.20.359,1.040,-0.001,-0.383,-0.948
1636547540399,2021-11-10T14.32.20.399,1.080,-0.001,-0.383,-0.948
1636547540439,2021-11-10T14.32.20.439,1.120,-0.000,-0.381,-0.947
1636547540479,2021-11-10T14.32.20.479,1.160,-0.002,-0.379,-0.951
1636547540519,2021-11-10T14.32.20.519,1.200,-0.002,-0.383,-0.948
1636547540559,2021-11-10T14.32.20.559,1.240,0.000,-0.379,-0.948
1636547540599,2021-11-10T14.32.20.599,1.280,0.001,-0.379,-0.948
1636547540639,2021-11-10T14.32.20.639,1.320,-0.007,-0.387,-0.951
1636547540679,2021-11-10T14.32.20.679,1.360,-0.000,-0.377,-0.949
1636547540719,2021-11-10T14.32.20.719,1.400,-0.003,-0.380,-0.949
1636547540759,2021-11-10T14.32.20.759,1.440,-0.000,-0.375,-0.947
1636547540799,2021-11-10T14.32.20.799,1.480,-0.002,-0.383,-0.949
1636547540839,2021-11-10T14.32.20.839,1.520,-0.006,-0.382,-0.951
1636547540879,2021-11-10T14.32.20.879,1.560,-0.000,-0.369,-0.950
1636547540919,2021-11-10T14.32.20.919,1.600,-0.001,-0.373,-0.951
1636547540959,2021-11-10T14.32.20.959,1.640,0.000,-0.388,-0.950
1636547540999,2021-11-10T14.32.20.999,1.680,-0.000,-0.375,-0.950
1636547541039,2021-11-10T14.32.21.039,1.720,-0.006,-0.378,-0.949
1636547541079,2021-11-10T14.32.21.079,1.760,-0.004,-0.374,-0.955
1636547541119,2021-11-10T14.32.21.119,1.800,-0.005,-0.377,-0.950
1636547541159,2021-11-10T14.32.21.159,1.840,-0.002,-0.371,-0.951
1636547541199,2021-11-10T14.32.21.199,1.880,0.000,-0.378,-0.951
1636547541239,2021-11-10T14.32.21.239,1.920,-0.004,-0.379,-0.950
1636547541279,2021-11-10T14.32.21.279,1.960,-0.006,-0.375,-0.953
1636547541319,2021-11-10T14.32.21.319,2.000,-0.003,-0.376,-0.951
1636547541359,2021-11-10T14.32.21.359,2.040,-0.003,-0.373,-0.952
1636547541399,2021-11-10T14.32.21.399,2.080,-0.004,-0.378,-0.951
1636547541439,2021-11-10T14.32.21.439,2.120,-0.005,-0.368,-0.950
1636547541479,2021-11-10T14.32.21.479,2.160,-0.005,-0.380,-0.949
1636547541519,2021-11-10T14.32.21.519,2.200,-0.003,-0.380,-0.955
1636547541559,2021-11-10T14.32.21.559,2.240,-0.003,-0.370,-0.950
1636547541599,2021-11-10T14.32.21.599,2.280,-0.006,-0.377,-0.950
1636547541639,2021-11-10T14.32.21.639,2.320,-0.002,-0.372,-0.950
1636547541679,2021-11-10T14.32.21.679,2.360,-0.003,-0.377,-0.949
1636547541719,2021-11-10T14.32.21.719,2.400,-0.005,-0.375,-0.948
1636547541759,2021-11-10T14.32.21.759,2.440,-0.001,-0.371,-0.952
1636547541799,2021-11-10T14.32.21.799,2.480,-0.005,-0.374,-0.952
1636547541839,2021-11-10T14.32.21.839,2.520,-0.003,-0.376,-0.949
1636547541879,2021-11-10T14.32.21.879,2.560,-0.003,-0.370,-0.953
1636547541919,2021-11-10T14.32.21.919,2.600,-0.006,-0.378,-0.952
1636547541959,2021-11-10T14.32.21.959,2.640,-0.003,-0.374,-0.952
1636547541999,2021-11-10T14.32.21.999,2.680,-0.006,-0.373,-0.954
1636547542039,2021-11-10T14.32.22.039,2.720,-0.005,-0.376,-0.952
1636547542079,2021-11-10T14.32.22.079,2.760,-0.004,-0.374,-0.953
1636547542119,2021-11-10T14.32.22.119,2.800,-0.004,-0.375,-0.950
1636547542159,2021-11-10T14.32.22.159,2.840,-0.002,-0.375,-0.951
1636547542199,2021-11-10T14.32.22.199,2.880,-0.004,-0.378,-0.950
1636547542239,2021-11-10T14.32.22.239,2.920,-0.002,-0.376,-0.951
1636547542279,2021-11-10T14.32.22.279,2.960,-0.004,-0.373,-0.952
1636547542319,2021-11-10T14.32.22.319,3.000,-0.004,-0.384,-0.951
1636547542359,2021-11-10T14.32.22.359,3.040,0.000,-0.373,-0.951
1636547542399,2021-11-10T14.32.22.399,3.080,-0.004,-0.375,-0.948
1636547542439,2021-11-10T14.32.22.439,3.120,-0.003,-0.390,-0.951
1636547542479,2021-11-10T14.32.22.479,3.160,-0.000,-0.374,-0.949
1636547542519,2021-11-10T14.32.22.519,3.200,-0.003,-0.374,-0.950
1636547542559,2021-11-10T14.32.22.559,3.240,-0.001,-0.380,-0.952
1636547542599,2021-11-10T14.32.22.599,3.280,-0.002,-0.382,-0.949
1636547542639,2021-11-10T14.32.22.639,3.320,-0.001,-0.385,-0.945
1636547542679,2021-11-10T14.32.22.679,3.360,0.006,-0.378,-0.948
1636547542719,2021-11-10T14.32.22.719,3.400,0.000,-0.382,-0.950
1636547542759,2021-11-10T14.32.22.759,3.440,-0.007,-0.376,-0.947
1636547542799,2021-11-10T14.32.22.799,3.480,0.004,-0.387,-0.946
1636547542839,2021-11-10T14.32.22.839,3.520,0.003,-0.386,-0.951
1636547542879,2021-11-10T14.32.22.879,3.560,-0.002,-0.379,-0.947
1636547542919,2021-11-10T14.32.22.919,3.600,-0.006,-0.385,-0.944
1636547542959,2021-11-10T14.32.22.959,3.640,-0.001,-0.382,-0.946
1636547542999,2021-11-10T14.32.22.999,3.680,0.001,-0.387,-0.948
1636547543039,2021-11-10T14.32.23.039,3.720,-0.000,-0.378,-0.948
1636547543079,2021-11-10T14.32.23.079,3.760,-0.002,-0.375,-0.951
1636547543119,2021-11-10T14.32.23.119,3.800,-0.006,-0.381,-0.953
1636547543159,2021-11-10T14.32.23.159,3.840,-0.007,-0.371,-0.950
1636547543199,2021-11-10T14.32.23.199,3.880,-0.005,-0.383,-0.945
1636547543239,2021-11-10T14.32.23.239,3.920,-0.004,-0.385,-0.949
1636547543279,2021-11-10T14.32.23.279,3.960,-0.000,-0.375,-0.952
1636547543319,2021-11-10T14.32.23.319,4.000,-0.003,-0.383,-0.953
1636547543359,2021-11-10T14.32.23.359,4.040,-0.001,-0.384,-0.948
1636547543399,2021-11-10T14.32.23.399,4.080,-0.004,-0.379,-0.947
1636547543439,2021-11-10T14.32.23.439,4.120,-0.005,-0.372,-0.944
1636547543479,2021-11-10T14.32.23.479,4.160,-0.001,-0.372,-0.951
1636547543519,2021-11-10T14.32.23.519,4.200,-0.005,-0.376,-0.955
1636547543559,2021-11-10T14.32.23.559,4.240,-0.005,-0.382,-0.952
1636547543599,2021-11-10T14.32.23.599,4.280,-0.003,-0.377,-0.951
1636547543639,2021-11-10T14.32.23.639,4.320,-0.002,-0.376,-0.948
1636547543679,2021-11-10T14.32.23.679,4.360,-0.003,-0.377,-0.947
1636547543719,2021-11-10T14.32.23.719,4.400,-0.005,-0.375,-0.952
1636547543759,2021-11-10T14.32.23.759,4.440,-0.005,-0.377,-0.952
1636547543799,2021-11-10T14.32.23.799,4.480,-0.005,-0.375,-0.955
1636547543839,2021-11-10T14.32.23.839,4.520,-0.006,-0.378,-0.952
1636547543879,2021-11-10T14.32.23.879,4.560,-0.003,-0.373,-0.949
