epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635417817648,2021-10-28T13.43.37.648,0.000,0.010,0.035,-0.994
1635417817688,2021-10-28T13.43.37.688,0.040,0.022,0.076,-0.971
1635417817728,2021-10-28T13.43.37.728,0.080,0.025,0.111,-0.955
1635417817768,2021-10-28T13.43.37.768,0.120,0.007,0.142,-0.997
1635417817808,2021-10-28T13.43.37.808,0.160,-0.043,0.218,-1.053
1635417817848,2021-10-28T13.43.37.848,0.200,-0.040,0.234,-1.038
1635417817888,2021-10-28T13.43.37.888,0.240,-0.021,0.170,-1.009
1635417817928,2021-10-28T13.43.37.928,0.280,-0.001,0.135,-1.001
1635417817968,2021-10-28T13.43.37.968,0.320,0.000,0.104,-1.039
1635417818008,2021-10-28T13.43.38.008,0.360,0.026,0.069,-0.999
1635417818048,2021-10-28T13.43.38.048,0.400,0.004,0.089,-0.974
1635417818088,2021-10-28T13.43.38.088,0.440,-0.065,0.065,-1.005
1635417818128,2021-10-28T13.43.38.128,0.480,-0.043,0.020,-1.082
1635417818168,2021-10-28T13.43.38.168,0.520,0.032,0.033,-1.099
1635417818208,2021-10-28T13.43.38.208,0.560,0.047,0.025,-1.045
1635417818248,2021-10-28T13.43.38.248,0.600,0.054,0.004,-0.934
1635417818288,2021-10-28T13.43.38.288,0.640,-0.041,0.041,-1.004
1635417818328,2021-10-28T13.43.38.328,0.680,-0.156,0.050,-1.133
1635417818368,2021-10-28T13.43.38.368,0.720,-0.075,0.028,-1.072
1635417818408,2021-10-28T13.43.38.408,0.760,-0.013,-0.021,-1.020
1635417818448,2021-10-28T13.43.38.448,0.800,-0.034,-0.011,-1.061
1635417818488,2021-10-28T13.43.38.488,0.840,-0.002,-0.062,-1.088
1635417818528,2021-10-28T13.43.38.528,0.880,0.100,-0.129,-1.041
1635417818568,2021-10-28T13.43.38.568,0.920,0.145,-0.134,-1.019
1635417818608,2021-10-28T13.43.38.608,0.960,0.139,-0.130,-1.006
1635417818648,2021-10-28T13.43.38.648,1.000,0.157,-0.128,-0.958
1635417818688,2021-10-28T13.43.38.688,1.040,0.162,-0.085,-0.919
1635417818728,2021-10-28T13.43.38.728,1.080,0.146,-0.096,-0.974
1635417818768,2021-10-28T13.43.38.768,1.120,0.132,-0.105,-1.030
1635417818808,2021-10-28T13.43.38.808,1.160,0.115,-0.089,-1.043
1635417818848,2021-10-28T13.43.38.848,1.200,0.122,-0.108,-1.041
1635417818888,2021-10-28T13.43.38.888,1.240,0.106,-0.056,-1.044
1635417818928,2021-10-28T13.43.38.928,1.280,0.105,-0.026,-1.028
1635417818968,2021-10-28T13.43.38.968,1.320,0.109,-0.016,-1.034
1635417819008,2021-10-28T13.43.39.008,1.360,0.114,-0.017,-1.028
1635417819048,2021-10-28T13.43.39.048,1.400,0.185,-0.046,-0.962
1635417819088,2021-10-28T13.43.39.088,1.440,0.154,-0.047,-0.967
1635417819128,2021-10-28T13.43.39.128,1.480,0.078,0.002,-1.056
1635417819168,2021-10-28T13.43.39.168,1.520,0.097,0.005,-1.051
1635417819208,2021-10-28T13.43.39.208,1.560,0.084,-0.021,-1.030
1635417819248,2021-10-28T13.43.39.248,1.600,0.095,-0.020,-1.083
1635417819288,2021-10-28T13.43.39.288,1.640,0.102,-0.050,-1.152
1635417819328,2021-10-28T13.43.39.328,1.680,0.166,-0.135,-1.033
1635417819368,2021-10-28T13.43.39.368,1.720,0.241,-0.186,-0.868
1635417819408,2021-10-28T13.43.39.408,1.760,0.205,-0.116,-0.852
1635417819448,2021-10-28T13.43.39.448,1.800,0.184,-0.011,-0.899
1635417819488,2021-10-28T13.43.39.488,1.840,0.215,0.078,-0.961
1635417819528,2021-10-28T13.43.39.528,1.880,0.161,0.035,-1.124
1635417819568,2021-10-28T13.43.39.568,1.920,0.105,-0.041,-1.225
1635417819608,2021-10-28T13.43.39.608,1.960,0.103,-0.036,-1.118
1635417819648,2021-10-28T13.43.39.648,2.000,0.164,0.060,-0.927
1635417819688,2021-10-28T13.43.39.688,2.040,0.202,0.143,-0.849
1635417819728,2021-10-28T13.43.39.728,2.080,0.249,0.103,-0.847
1635417819768,2021-10-28T13.43.39.768,2.120,0.225,0.047,-0.948
1635417819808,2021-10-28T13.43.39.808,2.160,0.157,-0.040,-1.086
1635417819848,2021-10-28T13.43.39.848,2.200,0.118,-0.075,-1.131
1635417819888,2021-10-28T13.43.39.888,2.240,0.106,-0.066,-1.075
1635417819928,2021-10-28T13.43.39.928,2.280,0.111,-0.052,-1.027
1635417819968,2021-10-28T13.43.39.968,2.320,0.158,-0.068,-1.014
1635417820008,2021-10-28T13.43.40.008,2.360,0.176,-0.085,-1.015
1635417820048,2021-10-28T13.43.40.048,2.400,0.106,0.015,-1.006
1635417820088,2021-10-28T13.43.40.088,2.440,0.114,-0.007,-0.930
1635417820128,2021-10-28T13.43.40.128,2.480,0.148,-0.045,-0.953
1635417820168,2021-10-28T13.43.40.168,2.520,0.096,-0.014,-1.064
1635417820208,2021-10-28T13.43.40.208,2.560,-0.016,-0.039,-1.178
1635417820248,2021-10-28T13.43.40.248,2.600,-0.007,-0.013,-1.100
1635417820288,2021-10-28T13.43.40.288,2.640,0.031,0.037,-0.976
1635417820328,2021-10-28T13.43.40.328,2.680,0.045,0.016,-0.960
1635417820368,2021-10-28T13.43.40.368,2.720,0.063,0.031,-1.008
1635417820408,2021-10-28T13.43.40.408,2.760,0.077,0.046,-1.010
1635417820448,2021-10-28T13.43.40.448,2.800,0.065,0.083,-0.990
1635417820488,2021-10-28T13.43.40.488,2.840,0.036,0.123,-1.004
1635417820528,2021-10-28T13.43.40.528,2.880,0.034,0.129,-1.022
1635417820568,2021-10-28T13.43.40.568,2.920,-0.001,0.089,-1.099
1635417820608,2021-10-28T13.43.40.608,2.960,-0.042,0.059,-1.148
1635417820648,2021-10-28T13.43.40.648,3.000,-0.068,0.025,-1.112
1635417820688,2021-10-28T13.43.40.688,3.040,-0.029,-0.010,-1.013
1635417820728,2021-10-28T13.43.40.728,3.080,0.058,-0.053,-0.927
1635417820768,2021-10-28T13.43.40.768,3.120,0.136,-0.073,-0.914
1635417820808,2021-10-28T13.43.40.808,3.160,0.109,-0.053,-0.992
1635417820848,2021-10-28T13.43.40.848,3.200,0.001,-0.028,-1.083
1635417820888,2021-10-28T13.43.40.888,3.240,-0.085,-0.034,-1.138
1635417820928,2021-10-28T13.43.40.928,3.280,-0.103,-0.022,-1.114
1635417820968,2021-10-28T13.43.40.968,3.320,-0.020,0.027,-0.999
1635417821008,2021-10-28T13.43.41.008,3.360,0.089,0.047,-0.949
1635417821048,2021-10-28T13.43.41.048,3.400,0.131,0.044,-0.969
1635417821088,2021-10-28T13.43.41.088,3.440,0.061,0.107,-1.004
1635417821128,2021-10-28T13.43.41.128,3.480,-0.036,0.114,-1.047
1635417821168,2021-10-28T13.43.41.168,3.520,-0.058,0.108,-1.085
1635417821208,2021-10-28T13.43.41.208,3.560,-0.068,0.092,-1.112
1635417821248,2021-10-28T13.43.41.248,3.600,-0.043,0.052,-1.087
1635417821288,2021-10-28T13.43.41.288,3.640,0.013,0.022,-1.033
1635417821328,2021-10-28T13.43.41.328,3.680,0.082,-0.031,-0.987
1635417821368,2021-10-28T13.43.41.368,3.720,0.133,-0.062,-0.948
1635417821408,2021-10-28T13.43.41.408,3.760,0.128,-0.048,-0.934
1635417821448,2021-10-28T13.43.41.448,3.800,0.083,-0.002,-0.964
1635417821488,2021-10-28T13.43.41.488,3.840,0.048,0.024,-1.031
1635417821528,2021-10-28T13.43.41.528,3.880,0.027,0.047,-1.082
1635417821568,2021-10-28T13.43.41.568,3.920,0.028,0.044,-1.085
1635417821608,2021-10-28T13.43.41.608,3.960,0.042,0.035,-1.060
1635417821648,2021-10-28T13.43.41.648,4.000,0.057,0.032,-1.023
1635417821688,2021-10-28T13.43.41.688,4.040,0.062,0.015,-1.016
1635417821728,2021-10-28T13.43.41.728,4.080,0.057,0.016,-1.019
1635417821768,2021-10-28T13.43.41.768,4.120,0.060,0.012,-1.014
1635417821808,2021-10-28T13.43.41.808,4.160,0.056,0.038,-1.016
1635417821848,2021-10-28T13.43.41.848,4.200,0.044,0.053,-1.038
1635417821888,2021-10-28T13.43.41.888,4.240,0.048,0.061,-1.041
1635417821928,2021-10-28T13.43.41.928,4.280,0.056,0.041,-1.027
1635417821968,2021-10-28T13.43.41.968,4.320,0.069,0.018,-0.992
1635417822008,2021-10-28T13.43.42.008,4.360,0.079,-0.002,-0.970
1635417822048,2021-10-28T13.43.42.048,4.400,0.071,0.002,-0.983
1635417822088,2021-10-28T13.43.42.088,4.440,0.057,0.004,-1.008
1635417822128,2021-10-28T13.43.42.128,4.480,0.015,0.028,-1.058
1635417822168,2021-10-28T13.43.42.168,4.520,-0.017,0.063,-1.091
1635417822208,2021-10-28T13.43.42.208,4.560,-0.006,0.077,-1.078
1635417822248,2021-10-28T13.43.42.248,4.600,0.007,0.063,-1.046
1635417822288,2021-10-28T13.43.42.288,4.640,0.010,0.066,-1.029
1635417822328,2021-10-28T13.43.42.328,4.680,0.030,0.032,-1.012
1635417822368,2021-10-28T13.43.42.368,4.720,0.030,0.025,-1.003
